JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
128135,0.0185,2.2592,3.1464,0.6364,0.6129,0,34
130095,0.0184,2.6635,2.6194,0.7121,0.4769,1,34
145018,0.0179,2.9132,2.7482,0.6741,0.3575,0,34
153917,0.0316,2.9338,4.0925,0.6481,0.6773,1,55
126332,0.0168,2.8958,2.9835,0.8007,0.5466,1,55
134356,0.0171,2.8217,2.714,0.7706,0.505,0,34
97377,0.0114,2.0404,2.1934,0.6988,0.6012,1,34
104715,0.0135,2.4356,2.1786,0.6901,0.5309,1,34
104715,0.0135,2.4356,2.1786,0.6901,0.5309,1,34
155109,0.0224,3.0463,2.4713,0.6689,0.431,0,34
94959,0.0118,2.2474,1.9718,0.6896,0.3476,0,14
96253,0.0125,2.1029,2.2583,0.6087,0.3967,1,14
155661,0.0208,2.9144,2.5564,0.7057,0.3748,0,14
103674,0.0127,2.0395,2.6692,0.6746,0.483,1,14
115840,0.0149,2.4189,2.4695,0.7225,0.5668,0,62
122075,0.0169,2.4784,2.3306,0.6512,0.5956,0,62
124089,0.0164,2.2808,2.5754,0.6688,0.6873,0,62
123060,0.0146,2.281,2.4907,0.6838,0.5005,0,60
119964,0.0151,2.3471,2.4111,0.7085,0.4915,0,66
119964,0.0151,2.3471,2.4111,0.7085,0.4915,0,66
123370,0.0144,2.3982,2.3479,0.6971,0.5585,0,66
132507,0.0178,2.3968,2.888,0.7236,0.6619,0,66
152582,0.0253,2.7471,3.4345,0.6935,0.6806,1,55
124203,0.0187,2.6348,2.8974,0.6919,0.5869,0,55
116515,0.0139,2.4388,2.3509,0.7436,0.5072,0,34
132778,0.0182,2.7748,2.6564,0.7402,0.5319,0,34
100840,0.0129,2.2349,2.2924,0.6633,0.5216,0,34
107078,0.0137,2.1988,2.1397,0.6892,0.5095,0,14
89596,0.0105,1.9826,2.3926,0.7109,0.5003,0,14
93826,0.012,1.9597,2.3157,0.6433,0.3918,0,14
80038,0.007,1.7325,1.9564,0.7594,0.2806,0,14
115399,0.0153,2.2755,2.8756,0.6964,0.4707,0,34
102816,0.0127,2.2797,2.2331,0.6752,0.4196,1,34
102816,0.0127,2.2797,2.2331,0.6752,0.4196,1,34
154000,0.0207,2.949,2.7971,0.6544,0.4183,1,34
112342,0.0138,2.2745,2.4359,0.7226,0.483,0,34
106971,0.0122,2.3174,2.1032,0.6734,0.595,0,60
117027,0.0136,2.3778,2.4668,0.6515,0.5473,0,60
117815,0.0134,2.2168,2.4428,0.7279,0.5066,0,60
130549,0.0152,2.4427,2.6331,0.7337,0.4727,0,60
132035,0.0172,2.3101,2.9483,0.6913,0.5371,1,66
86196,0.007,1.6821,2.09,0.7611,0.5217,0,66
148587,0.0313,2.8348,4.2009,0.6415,0.6795,1,55
110674,0.0193,2.3909,2.8225,0.6654,0.658,1,55
116043,0.0156,2.6556,2.4839,0.7595,0.4693,0,14
101341,0.0134,2.4204,2.348,0.6763,0.4388,1,14
80090,0.0098,1.9389,1.9939,0.6391,0.415,0,14
108837,0.0118,1.9809,2.3858,0.713,0.4198,0,66
103451,0.0111,1.8828,2.3779,0.7131,0.5232,0,66
135483,0.0173,2.5158,2.8093,0.6664,0.5179,0,60
146747,0.0197,2.5953,2.5541,0.6654,0.5724,0,60
126346,0.0148,2.3971,2.5773,0.715,0.4314,1,66
147791,0.0164,2.9637,2.6628,0.6699,0.3202,0,66
97918,0.0118,2.3018,2.0901,0.6822,0.5752,0,34
109060,0.0128,2.4855,2.2746,0.7659,0.4776,0,34
133641,0.0152,2.5655,2.489,0.7548,0.5362,0,34
132212,0.0258,2.683,3.3527,0.6583,0.6144,1,55
115920,0.0196,2.7386,2.9492,0.6828,0.5495,1,55
88637,0.0106,2.1163,2.0453,0.7241,0.4818,1,14
94425,0.0119,2.3216,2.2641,0.6523,0.397,1,14
90541,0.0102,2.1891,2.0946,0.6253,0.4264,0,14
89364,0.0091,1.768,2.2009,0.7214,0.5191,0,14
105324,0.0121,2.5873,2.4374,0.7176,0.3992,1,14
136921,0.0187,2.5662,2.7353,0.7181,0.5414,0,62
159310,0.0213,2.8328,2.8537,0.7203,0.472,0,62
138211,0.0186,2.5904,2.8676,0.7054,0.55,0,62
103720,0.0124,2.5192,2.3849,0.7418,0.479,0,14
79098,0.0053,1.8123,1.9368,0.8297,0.3235,0,14
126502,0.0138,2.8137,2.492,0.7111,0.2685,0,14
117087,0.014,2.3648,2.29,0.6425,0.6275,0,60
141714,0.0175,2.3618,2.8086,0.699,0.5912,0,66
127220,0.0168,2.2833,2.6516,0.5986,0.4795,0,66
145854,0.0201,2.4706,3.2374,0.6653,0.6424,0,60
139362,0.015,2.8405,2.5193,0.664,0.4524,0,60
100475,0.0119,2.3455,2.1265,0.6912,0.4877,0,61
155385,0.0188,2.9867,2.9312,0.6716,0.3938,0,61
137956,0.0197,2.642,2.8619,0.717,0.5182,1,61
115739,0.0145,2.5087,2.3598,0.7493,0.5089,0,61
163999,0.0238,3.0251,2.6534,0.6662,0.4803,0,61
111962,0.0142,2.3836,2.4792,0.6616,0.5686,1,61
116533,0.0139,2.7039,2.4656,0.761,0.4926,0,61
110336,0.0131,2.3868,2.4663,0.6871,0.4849,0,61
159266,0.0225,3.0798,2.5771,0.6759,0.444,0,61
159266,0.0225,3.0798,2.5771,0.6759,0.444,0,61
129660,0.0194,2.5726,2.524,0.6808,0.5306,0,61
167004,0.0243,3.0101,2.6557,0.6709,0.4945,0,61
127300,0.016,2.6139,2.7612,0.6962,0.5439,1,61
128714,0.0144,2.5831,2.5898,0.8043,0.4913,0,61
120058,0.017,2.3518,2.6049,0.6154,0.4424,1,61
107635,0.0165,2.1691,2.3397,0.6553,0.4957,0,61
135507,0.0181,2.7655,2.7979,0.7178,0.5266,0,61
142089,0.0198,2.8284,2.8209,0.7448,0.5493,0,61
136299,0.0147,2.9012,2.7464,0.7944,0.4925,1,61
130891,0.0143,2.5893,2.4755,0.759,0.4469,1,61
130891,0.0143,2.5893,2.4755,0.759,0.4469,1,61
111366,0.0133,2.6542,2.3578,0.7741,0.498,1,61
95136,0.0114,1.9474,2.1675,0.7081,0.6136,0,61
135627,0.0149,2.9561,2.6622,0.7866,0.4748,1,61
135627,0.0149,2.9561,2.6622,0.7866,0.4748,1,61
138797,0.0182,2.8401,2.7337,0.7385,0.5432,1,89
146327,0.0174,2.8032,2.6811,0.7495,0.4709,1,89
137431,0.0184,2.5393,2.9198,0.7124,0.5575,1,89
121906,0.0172,2.4456,2.3924,0.6657,0.581,1,61
120546,0.0131,2.7839,2.471,0.6599,0.393,1,61
95028,0.0112,2.2212,2.1586,0.7297,0.5324,1,61
96101,0.0106,2.1287,2.2416,0.6901,0.5301,1,61
141569,0.0196,2.5407,2.9577,0.6763,0.5273,1,89
140242,0.0154,2.9076,2.7579,0.7598,0.5276,1,89
184849,0.0249,3.1594,3.3508,0.6701,0.5162,1,89
95305,0.0108,2.1908,2.0692,0.6838,0.5819,0,61
124897,0.0172,2.6238,2.5067,0.6992,0.4616,1,61
124852,0.0139,2.8209,2.5112,0.68,0.3801,0,61
105144,0.0131,2.3902,2.4174,0.6458,0.477,0,61
107507,0.0132,2.4986,2.2343,0.7293,0.4264,1,61
131885,0.0151,2.543,2.494,0.76,0.4556,0,61
142851,0.0198,2.5411,2.9458,0.6901,0.5417,1,89
167778,0.0203,3.1183,3.2341,0.7598,0.4805,1,89
153288,0.0191,2.9352,2.8188,0.677,0.4699,1,89
117178,0.0146,2.2646,2.5808,0.6981,0.5126,1,61
127786,0.0151,2.8206,2.5029,0.6652,0.3462,0,61
123093,0.0156,2.7095,2.4792,0.7535,0.5414,0,61
140480,0.0182,2.8468,2.915,0.7105,0.5605,0,61
129730,0.0169,2.5521,2.6453,0.7465,0.5952,1,89
132985,0.0188,2.6278,2.6552,0.6826,0.5398,1,89
199127,0.0283,3.1441,3.0692,0.6781,0.5157,1,89
118533,0.014,2.6875,2.4612,0.7759,0.5014,0,61
111870,0.0143,2.5817,2.2972,0.7185,0.4649,1,61
131604,0.0157,2.8931,2.5616,0.6526,0.3339,0,61
160439,0.0228,2.808,2.8319,0.7146,0.5134,1,89
132365,0.0189,2.5543,2.7677,0.6812,0.6102,1,89
128012,0.0182,2.5941,2.5687,0.6772,0.5475,1,89
96258,0.0117,2.2931,2.0719,0.6804,0.5457,0,61
122994,0.014,2.6202,2.5865,0.6978,0.6055,0,61
114458,0.0158,2.4842,2.3441,0.6745,0.4805,1,61
164826,0.0233,3.0861,2.6514,0.6784,0.4512,0,61
111288,0.0144,2.302,2.4028,0.7178,0.5486,0,61
126407,0.0127,2.7221,2.576,0.7996,0.4973,0,61
161375,0.0237,2.9709,2.5727,0.681,0.4746,0,61
148849,0.0217,2.892,2.7222,0.7137,0.4618,1,89
145331,0.0195,2.9078,2.8682,0.7319,0.5867,1,89
114174,0.0144,2.2946,2.5555,0.6986,0.4651,0,61
135993,0.0154,2.5888,2.5299,0.7611,0.4492,0,61
105012,0.013,2.3302,2.194,0.7009,0.5568,0,61
173092,0.0248,3.2082,3.2075,0.7497,0.5312,1,89
130544,0.0175,2.6524,2.6149,0.7297,0.5214,0,89
125129,0.017,2.4231,2.6349,0.7018,0.6085,1,89
136066,0.0182,2.6856,2.6477,0.7268,0.5455,1,89
109795,0.0132,2.3657,2.2692,0.6905,0.6085,0,61
116141,0.0155,2.1564,2.8857,0.6474,0.6309,0,61
117041,0.0164,2.5123,2.3981,0.6772,0.5084,0,61
126686,0.017,2.4219,2.6565,0.7065,0.5715,1,89
160131,0.0218,2.9603,2.9426,0.7605,0.4879,1,89
155007,0.0234,2.7689,2.8707,0.6627,0.5575,1,89
152609,0.0213,2.9397,2.9054,0.7355,0.4192,1,89
116228,0.0148,2.4541,2.2928,0.7026,0.5662,1,61
123895,0.0162,2.6836,2.4725,0.7238,0.504,1,61
142172,0.0172,2.8104,2.7672,0.6662,0.4146,1,61
129273,0.0175,2.4521,2.7373,0.6989,0.5317,0,61
110914,0.0146,2.3424,2.4376,0.7119,0.5387,0,61
145084,0.0175,2.766,2.6558,0.7401,0.5467,0,61
111945,0.0146,2.3714,2.4807,0.7028,0.5845,0,61
133625,0.0173,2.8268,2.7197,0.7439,0.5243,0,61
140192,0.0167,2.9123,2.6639,0.6972,0.4065,1,61
119145,0.0151,2.435,2.3383,0.7004,0.6226,1,61
166615,0.026,2.9661,3.2383,0.6944,0.5363,0,89
159198,0.0237,2.796,2.7922,0.686,0.5537,1,89
164654,0.0245,2.7993,3.2356,0.6928,0.5514,1,61
131022,0.018,2.4508,2.8233,0.6929,0.5415,1,61
127379,0.0178,2.2386,3.0406,0.6707,0.6458,0,61
127379,0.0178,2.2386,3.0406,0.6707,0.6458,0,61
126660,0.0164,2.3131,2.7395,0.6943,0.5334,1,61
123748,0.0168,2.4879,2.681,0.6454,0.5385,0,61
138705,0.0149,2.8676,2.6879,0.7615,0.5222,1,61
169486,0.0276,2.9676,3.0647,0.6608,0.5477,1,89
122218,0.0154,2.7952,2.4917,0.7469,0.4795,0,61
122218,0.0154,2.7952,2.4917,0.7469,0.4795,0,61
123598,0.0159,2.5211,2.703,0.6603,0.5285,1,61
127653,0.0178,2.2447,3.0424,0.6477,0.678,0,61
124819,0.017,2.4442,2.6091,0.7127,0.608,1,89
123253,0.0171,2.495,2.6068,0.7287,0.5561,1,89
134310,0.0175,2.5252,2.7976,0.719,0.5503,0,61
168845,0.0243,2.9436,2.7104,0.6805,0.4563,0,61
112051,0.014,2.282,2.4436,0.717,0.5647,0,61
138719,0.0148,2.8387,2.7928,0.7987,0.5253,0,61
170925,0.0247,3.0376,2.7259,0.6742,0.5013,0,61
119490,0.0152,2.4101,2.3892,0.68,0.6279,1,89
100688,0.0125,2.3106,2.1233,0.7127,0.5112,1,35
97795,0.0106,2.1196,2.2203,0.7479,0.431,1,35
92803,0.0101,2.099,2.1882,0.6583,0.5801,1,35
113211,0.0102,2.6319,2.3622,0.7974,0.4977,1,35
128049,0.0144,2.8693,2.5168,0.6636,0.4249,1,35
115194,0.0144,2.417,2.2986,0.6758,0.5166,0,61
126268,0.0167,2.3372,2.6175,0.6886,0.6225,0,61
130050,0.0173,2.6451,2.6072,0.7178,0.4562,0,61
96791,0.0112,2.2138,2.0885,0.702,0.6111,1,35
109334,0.0149,2.331,2.5592,0.7165,0.6032,1,35
103275,0.0139,2.3908,2.2331,0.6733,0.5275,1,35
128085,0.0137,2.692,2.4385,0.7828,0.47,1,35
123720,0.0161,2.5717,2.6892,0.6741,0.4648,1,35
120003,0.0136,2.6128,2.5489,0.6983,0.5841,0,35
107196,0.013,2.6157,2.2212,0.7454,0.4726,1,35
129179,0.0143,2.5131,2.4358,0.7731,0.4647,1,35
156365,0.0238,2.8222,2.8652,0.6792,0.5492,1,89
95148,0.0106,2.2026,1.9003,0.7251,0.4237,1,35
132372,0.015,2.5637,2.4949,0.7664,0.4116,1,35
112242,0.0133,2.3445,2.4278,0.6897,0.5604,1,35
99645,0.0124,2.2618,2.2859,0.6859,0.5133,1,35
94323,0.0108,2.2589,2.0569,0.7091,0.5066,0,35
104678,0.0126,2.2409,2.3569,0.6731,0.6009,0,35
92674,0.0083,2.014,2.1366,0.7582,0.487,1,35
95495,0.0107,1.921,2.4391,0.6974,0.613,1,35
97518,0.0143,2.1174,2.1963,0.6713,0.545,1,35
97809,0.012,2.1054,2.1947,0.7216,0.5384,1,35
105384,0.014,1.975,2.6526,0.6631,0.6812,0,35
134535,0.016,2.6611,2.784,0.7236,0.5646,1,41
114873,0.0149,1.9779,2.3929,0.654,0.6304,0,41
126214,0.0178,2.2767,2.9115,0.6807,0.4747,1,41
99929,0.0115,2.0307,2.2183,0.6543,0.5645,1,41
95095,0.01,1.8131,2.1434,0.7001,0.4589,1,41
131094,0.0162,2.777,2.5294,0.7461,0.5247,1,68
131094,0.0162,2.777,2.5294,0.7461,0.5247,1,68
107095,0.0125,1.9879,2.5691,0.6657,0.6338,0,68
121272,0.0147,2.589,2.4045,0.7236,0.4647,0,68
121272,0.0147,2.589,2.4045,0.7236,0.4647,0,68
101891,0.0086,2.269,2.118,0.8446,0.4137,0,41
86248,0.0079,1.7723,1.9243,0.7243,0.61,0,41
96134,0.012,2.2807,2.0616,0.6729,0.4312,1,41
107638,0.012,2.2633,2.1873,0.6738,0.5793,1,68
111182,0.0126,2.4179,2.1878,0.718,0.4974,0,68
171321,0.023,3.1153,2.5974,0.6753,0.4503,0,68
131261,0.0219,2.996,3.3283,0.7008,0.5482,1,68
142054,0.0221,2.8872,3.0873,0.764,0.5327,1,68
142054,0.0221,2.8872,3.0873,0.764,0.5327,1,68
107887,0.0173,2.3445,2.8386,0.716,0.5533,1,68
97612,0.012,2.2856,2.1504,0.6405,0.536,1,35
137849,0.0154,2.8601,2.6342,0.7122,0.5255,1,35
119903,0.0149,2.7461,2.4731,0.7572,0.5478,1,35
114315,0.0157,2.2464,2.6535,0.7199,0.6459,1,35
125745,0.0147,2.7144,2.4232,0.7322,0.494,1,68
146482,0.0157,2.6333,2.5705,0.7612,0.4808,1,68
117505,0.0137,2.3387,2.2366,0.6838,0.5481,1,68
98308,0.0159,2.4685,2.6143,0.6901,0.6151,1,68
122083,0.0175,2.7812,2.7168,0.7636,0.5177,1,68
109540,0.0176,2.5736,2.8835,0.7063,0.5876,1,68
113951,0.0126,2.2704,2.3842,0.6605,0.537,1,41
113951,0.0126,2.2704,2.3842,0.6605,0.537,1,41
157489,0.0205,2.9594,2.4431,0.6946,0.4509,1,41
109427,0.0123,2.5704,2.2481,0.768,0.449,0,41
100222,0.012,2.0827,2.2813,0.7424,0.5781,1,41
103550,0.0132,2.1792,2.3019,0.7478,0.5899,1,35
131854,0.015,2.5773,2.4929,0.7638,0.4506,1,35
100910,0.0124,2.0496,2.5923,0.6608,0.4619,1,35
93777,0.0109,1.9398,2.1062,0.6956,0.6413,1,35
109385,0.0108,2.4865,2.3719,0.7537,0.5048,0,41
102371,0.0119,2.1248,2.2793,0.7354,0.5811,0,41
82805,0.0085,1.9001,1.9507,0.65,0.5217,1,41
79032,0.0066,1.5012,1.8664,0.7347,0.5304,1,41
114097,0.0133,2.3684,2.2278,0.6666,0.5972,1,68
114097,0.0133,2.3684,2.2278,0.6666,0.5972,1,68
136813,0.013,2.8645,2.5801,0.7898,0.442,1,68
173293,0.0238,3.0492,2.6592,0.6682,0.474,0,68
113254,0.02,2.5149,3.0506,0.6839,0.7063,1,68
123328,0.0182,2.8543,2.8498,0.6689,0.4854,1,68
104820,0.017,2.5479,2.7504,0.6868,0.5076,0,68
119041,0.0149,2.3254,2.6005,0.6975,0.5246,1,35
119311,0.0148,2.5234,2.4084,0.7382,0.5055,1,35
165623,0.0237,2.956,2.7143,0.6807,0.4824,1,35
105905,0.0123,2.3227,2.2135,0.7073,0.5696,1,35
117149,0.0155,2.4764,2.4109,0.7,0.5087,1,35
143082,0.0168,2.7035,2.6569,0.7542,0.4861,0,35
88402,0.0113,1.9587,2.223,0.7225,0.5662,1,41
106224,0.0132,2.5662,2.5091,0.7114,0.625,1,41
97130,0.0153,2.4191,2.3146,0.6819,0.4545,1,41
123196,0.0162,2.8744,2.6443,0.6432,0.4684,1,41
109469,0.0138,2.6039,2.5599,0.7236,0.5577,1,41
100123,0.0149,2.0852,2.7423,0.6392,0.7016,1,41
110805,0.0102,2.5263,2.5886,0.793,0.4141,0,41
99076,0.0122,2.1739,2.54,0.7488,0.5448,1,41
140450,0.0182,2.7173,2.8952,0.7635,0.4745,1,35
140450,0.0182,2.7173,2.8952,0.7635,0.4745,1,35
117269,0.0147,2.2154,2.5114,0.7008,0.6381,1,35
127770,0.0129,2.7947,2.5478,0.7981,0.494,0,35
127770,0.0129,2.7947,2.5478,0.7981,0.494,0,35
109364,0.0192,2.5301,2.8526,0.6513,0.6075,1,68
122943,0.0191,2.885,2.8677,0.6705,0.4549,1,68
102497,0.0164,2.4669,2.3726,0.7002,0.5922,0,68
126655,0.0156,2.8553,2.5396,0.7574,0.4856,1,35
168157,0.0242,3.0725,2.6567,0.6689,0.4927,0,35
109725,0.0137,2.3238,2.229,0.6776,0.5759,1,35
138002,0.0264,2.9086,3.6448,0.6662,0.632,1,68
136425,0.0204,3.0146,3.3151,0.7471,0.4642,1,68
136949,0.0223,2.8243,3.0257,0.7262,0.5099,1,68
101014,0.0142,2.1032,2.4228,0.6811,0.6714,0,41
89822,0.0147,2.0661,2.2922,0.7014,0.5578,1,41
105197,0.0125,2.5137,2.4117,0.7876,0.4848,1,41
95784,0.0144,2.0986,2.3336,0.704,0.6643,1,41
114393,0.012,2.5158,2.3639,0.7368,0.5107,0,41
105450,0.0105,1.9985,2.3608,0.7481,0.5733,0,41
119758,0.0113,2.4593,2.325,0.8227,0.5155,0,41
113357,0.0129,2.3814,2.3531,0.6743,0.5982,1,41
131022,0.0153,2.7312,2.5092,0.7551,0.513,0,68
146557,0.018,2.7489,2.7514,0.7303,0.469,0,68
154856,0.0167,2.7494,2.6482,0.7695,0.4973,0,68
102021,0.0109,2.0902,1.9637,0.6824,0.5526,1,41
99842,0.0132,1.9946,2.1314,0.6869,0.5953,0,41
101237,0.0109,2.1417,1.9246,0.7027,0.5221,1,41
122306,0.0125,2.5703,2.4482,0.7235,0.5762,1,41
122306,0.0125,2.5703,2.4482,0.7235,0.5762,1,41
120041,0.0147,2.381,2.2823,0.7036,0.5669,1,68
160940,0.0183,2.7248,2.7902,0.7622,0.5213,1,68
157464,0.0201,2.7041,3.0196,0.7166,0.5339,1,68
116176,0.018,2.8215,2.9042,0.7039,0.5885,1,68
109964,0.0191,2.5693,2.8378,0.6498,0.606,1,68
127915,0.0163,2.8078,2.5918,0.7531,0.5005,0,35
111181,0.0146,2.4164,2.2338,0.6855,0.5471,1,35
141120,0.0255,3.1023,3.5172,0.6887,0.576,0,68
156809,0.0297,3.0558,3.0356,0.6559,0.5523,1,68
101377,0.0167,2.5281,2.7275,0.7379,0.5526,0,68
146065,0.0289,2.9087,4.2589,0.6451,0.5964,1,68
127713,0.0184,3.0316,2.9935,0.7672,0.5288,1,68
127713,0.0184,3.0316,2.9935,0.7672,0.5288,1,68
125763,0.0173,2.4409,2.765,0.6919,0.4958,0,35
136354,0.0156,2.8339,2.7143,0.7614,0.5438,0,35
148213,0.0177,2.7548,2.7496,0.7521,0.5421,0,35
116970,0.0208,2.6629,3.0336,0.6631,0.6196,1,68
120590,0.0168,2.841,2.9076,0.7788,0.5195,1,68
136071,0.0216,2.9114,3.0527,0.7417,0.5429,0,68
142702,0.0173,2.8153,2.6589,0.7493,0.5289,0,68
146274,0.0186,2.8908,2.7086,0.7264,0.5492,0,68
131406,0.0226,2.9221,3.1593,0.6465,0.6657,0,68
130517,0.0219,3.0881,3.0323,0.7533,0.5362,0,68
124486,0.0155,2.4987,2.7106,0.6705,0.5737,1,35
138203,0.0178,2.4969,2.8955,0.7065,0.5786,1,35
133523,0.0188,2.247,3.125,0.6459,0.695,0,35
123637,0.0153,2.4673,2.5774,0.655,0.5348,0,68
146820,0.0174,2.714,2.8183,0.6933,0.6373,0,68
146820,0.0174,2.714,2.8183,0.6933,0.6373,0,68
103701,0.0151,2.2056,2.8068,0.6594,0.6805,1,41
94478,0.013,2.2358,2.2987,0.7129,0.5933,1,41
100858,0.0147,2.4126,2.5147,0.6709,0.5494,0,41
100858,0.0147,2.4126,2.5147,0.6709,0.5494,0,41
115107,0.0127,2.7646,2.5883,0.7872,0.4743,1,41
123950,0.0164,2.6093,2.7186,0.692,0.5357,1,35
130107,0.0171,2.6656,2.593,0.7238,0.482,0,35
148872,0.0177,3.0077,2.8353,0.7041,0.5075,1,35
148872,0.0177,3.0077,2.8353,0.7041,0.5075,1,35
155063,0.0201,2.8798,3.1572,0.7583,0.514,0,35
157710,0.0196,2.7798,2.8545,0.7436,0.5318,0,35
124016,0.0211,2.6064,3.0705,0.6411,0.5656,0,41
141541,0.0213,3.1613,2.9346,0.6607,0.3728,1,41
110919,0.0153,2.375,2.5877,0.7059,0.5475,1,41
102860,0.0141,2.3378,2.5313,0.6674,0.5813,1,41
119984,0.0217,2.4464,3.4758,0.6285,0.6429,1,68
130115,0.0253,2.7398,3.3908,0.6615,0.6796,1,68
123407,0.0179,2.9975,2.9455,0.7914,0.4875,1,68
122696,0.0149,2.4665,2.2673,0.6795,0.5766,0,68
134874,0.017,2.6622,2.5108,0.7091,0.4546,0,68
142924,0.0197,2.9263,2.8158,0.749,0.5634,0,35
129279,0.0181,2.6413,2.539,0.681,0.5457,1,35
148749,0.0181,3.0196,2.7831,0.6859,0.4926,0,35
110253,0.0148,2.7263,2.5714,0.7037,0.5407,1,41
105020,0.017,2.5594,2.4203,0.6716,0.5016,1,41
122393,0.0153,2.6106,2.5591,0.7573,0.4738,1,41
113928,0.0177,2.7018,2.5796,0.7362,0.5098,1,41
124714,0.0225,2.6026,3.5581,0.6425,0.6336,0,68
128257,0.0235,2.7496,3.4231,0.6869,0.6539,0,68
100853,0.0151,2.0103,2.7596,0.6337,0.7119,1,41
97679,0.015,2.5004,2.2693,0.6876,0.4332,1,41
146442,0.0242,3.0707,2.6293,0.654,0.4528,1,41
111789,0.0179,2.4634,2.8149,0.7027,0.6254,1,41
98772,0.0151,2.4179,2.3751,0.6717,0.5369,1,41
124311,0.0169,2.7991,2.661,0.6528,0.4123,0,41
110044,0.0154,2.4068,2.6633,0.6673,0.594,1,41
121430,0.0149,2.4225,2.2805,0.6923,0.5603,0,68
133319,0.016,2.5934,2.6572,0.6952,0.5008,0,68
159489,0.0333,3.0627,4.1814,0.6708,0.6219,1,68
140970,0.0228,2.9143,3.0953,0.72,0.5512,0,68
99949,0.0133,2.2749,2.5244,0.679,0.6042,1,41
101615,0.0145,2.3909,2.4717,0.6665,0.5836,1,41
105766,0.0149,2.5572,2.4345,0.7518,0.4567,1,41
132254,0.0181,2.8755,2.7797,0.6748,0.4645,1,41
119711,0.0154,2.4474,2.4122,0.6793,0.5113,1,35
143159,0.0197,2.8822,2.888,0.7335,0.5286,1,35
162311,0.0234,3.0412,3.329,0.6675,0.5667,1,35
160376,0.0217,2.7727,3.0017,0.6956,0.5743,0,68
158864,0.0228,2.5601,3.5232,0.6276,0.6528,0,68
162314,0.029,3.2941,3.9293,0.7072,0.6229,0,68
174362,0.033,3.1718,3.342,0.6974,0.5206,1,68
139301,0.0192,2.888,2.7553,0.7352,0.509,1,35
123931,0.0173,2.4649,2.6007,0.6742,0.5764,0,35
125614,0.018,2.5739,2.5509,0.672,0.4926,0,35
133240,0.0169,2.6041,2.8872,0.6802,0.5612,1,35
176423,0.026,3.0383,2.8155,0.6727,0.5199,0,35
156775,0.0309,3.1528,3.8676,0.6761,0.6436,1,68
146741,0.0274,3.0754,3.508,0.7353,0.511,1,68
121162,0.0165,2.4367,2.5814,0.698,0.5962,1,35
122374,0.0156,2.6547,2.406,0.7347,0.4535,1,35
174894,0.0232,3.0246,3.1364,0.7237,0.4896,1,35
149014,0.0304,2.8946,4.2767,0.6429,0.6258,1,68
122483,0.0213,2.8061,3.1182,0.6722,0.5358,1,68
121721,0.0139,2.7001,2.3917,0.7643,0.5049,1,41
121721,0.0139,2.7001,2.3917,0.7643,0.5049,1,41
108944,0.0125,2.1703,2.3212,0.7149,0.5375,1,41
126105,0.0151,2.4571,2.6233,0.668,0.5096,1,68
125666,0.0155,2.4277,2.2981,0.6757,0.5709,1,68
150205,0.0215,2.8773,3.233,0.7015,0.4747,1,35
140035,0.0212,2.5181,3.3481,0.6521,0.6311,0,35
138164,0.0203,2.7758,2.7283,0.6668,0.431,1,35
126577,0.0149,2.2247,2.621,0.699,0.5783,0,41
168069,0.0214,2.9081,2.5572,0.6945,0.4919,0,41
114711,0.0132,2.3233,2.4435,0.6307,0.5459,1,41
129753,0.0164,2.388,2.5972,0.6958,0.6202,0,68
119364,0.0166,2.7025,2.7078,0.6992,0.6189,1,41
108731,0.0178,2.5406,2.5228,0.6744,0.5124,1,41
108731,0.0178,2.5406,2.5228,0.6744,0.5124,1,41
154298,0.0256,2.9277,2.7502,0.6721,0.4827,0,41
157483,0.0226,2.833,3.0843,0.7163,0.5548,1,35
196952,0.0291,3.1858,3.1902,0.6706,0.5248,0,35
142467,0.0207,2.7682,2.6742,0.6779,0.516,1,35
123591,0.023,2.5246,3.4805,0.619,0.6791,1,68
113767,0.0202,2.7165,2.8054,0.6904,0.5361,1,68
139150,0.023,3.0457,3.1187,0.6421,0.5347,1,68
147086,0.0219,2.7515,2.734,0.6693,0.5389,1,35
109033,0.0131,2.3422,2.2512,0.6979,0.5306,1,35
121266,0.0154,2.2806,2.5682,0.7071,0.6336,0,35
147376,0.0297,3.0971,3.715,0.6298,0.5994,0,68
142323,0.0276,2.8799,3.1276,0.6758,0.5603,1,68
115220,0.0206,2.4421,3.3586,0.6299,0.6296,1,68
127082,0.0157,2.5319,2.3553,0.6662,0.5568,1,68
160035,0.0186,2.9544,2.8009,0.6728,0.4488,0,68
127277,0.0148,2.6977,2.494,0.7588,0.5423,0,41
117138,0.0135,2.1827,2.4583,0.7173,0.5005,1,41
122458,0.0156,2.2696,2.6705,0.7312,0.64,1,41
129313,0.0156,2.4349,2.474,0.6899,0.5231,1,41
113625,0.013,2.5523,2.233,0.7342,0.4197,1,41
137243,0.0148,2.7829,2.5115,0.6569,0.384,1,41
122813,0.0142,2.4311,2.5038,0.6644,0.5923,1,41
150477,0.0188,2.857,2.7805,0.7438,0.5579,1,68
157270,0.0187,2.8837,2.8309,0.6613,0.4399,0,68
111768,0.0187,2.51,2.9812,0.6932,0.5806,1,50
106376,0.0134,2.4165,2.527,0.7987,0.4984,0,50
