"id","start_date","end_date","wrong_selection","hint_used","hints_count","evaluation","evaluation_details","objects","distractors","background","theme","perspective","rotate_images","max_overlap","min_distance_from_border","min_size","max_size","earned_stars","max_stars_possible","ended_early","general_difficulty","adaptive"
1847120,"2023-03-15 14:54:31","2023-03-15 14:55:16",0,f,0,1," time (45s) - OK & ",8,19,"0\73_50_15_bg4.png","CityOldKids",f,f,0.3,57,88,227,18,21,f,71,f
1847184,"2023-03-15 14:55:42","2023-03-15 14:56:25",0,f,0,1," time (43s) - OK & ",8,19,"0\68_25_7_bg2.png","Pirates",f,f,0.3,57,88,227,18,21,f,71,f
1847245,"2023-03-15 14:56:51","2023-03-15 14:57:46",0,f,0,1," time (55s) - OK & ",8,19,"0\70_80_10_bg5.png","FantasyOldKids",f,f,0.3,57,88,227,18,21,f,71,f
1847308,"2023-03-15 14:58:19","2023-03-15 14:59:00",0,f,0,1," time (41s) - OK & ",8,19,"0\58_50_7_bg5.png","CityOldKids",f,f,0.3,57,88,227,18,21,f,71,f
1848005,"2023-03-15 16:48:41","2023-03-15 16:49:02",0,f,0,1," time (21s) - OK & ",5,11,"90/60_50_10_bg10.png","FantasyOldKids",t,t,0.4,143,100,300,9,12,f,31,t
1848050,"2023-03-15 16:49:24","2023-03-15 16:49:54",1,f,0,1," time (30s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/35_BASKT060.png"" - 1 errs) --] ",5,11,"90/65_100_10_bg9.png","Farm",t,t,0.4,71,100,300,7,12,f,31,t
1848108,"2023-03-15 16:50:15","2023-03-15 16:52:15",1,f,0,0," acceptable time (96s) exceeded (120s) &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/170_mermaid4.png"" - 1 errs) --] ",6,12,"90/90_15_4_bg7.png","Pirates",t,t,0.4,71,100,180,10,15,f,31,t
1848157,"2023-03-15 16:52:47","2023-03-15 16:53:58",0,f,0,1," time (71s) - OK & ",6,12,"0/70_80_10_bg5.png","FantasyOldKids",t,t,0.4,71,100,180,12,15,f,31,t
1848707,"2023-03-15 19:34:43","2023-03-15 19:35:49",0,f,0,1," time (66s) - OK & ",10,28,"90/60_50_10_bg10.png","FantasyOldKids",f,t,0.2,71,100,180,24,27,f,43,t
1848796,"2023-03-15 19:36:20","2023-03-15 19:37:33",1,t,1,0,"hint used &  time (73s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/5000_boat3.png"" - 1 errs) --] ",10,28,"90/90_15_5_bg6.png","Pirates",f,t,0.4,71,100,180,21,27,f,43,t
1848876,"2023-03-15 19:38:02","2023-03-15 19:38:58",0,f,0,1," time (56s) - OK & ",9,24,"90/60_80_15_bg9.png","FantasyOldKids",f,f,0.4,71,100,180,21,24,f,43,t
1849581,"2023-03-16 08:59:27","2023-03-16 09:00:42",0,f,0,1," time (75s) - OK & ",8,19,"0/67_50_15_bg4.png","FantasyOldKids",f,f,0.3,71,88,227,18,21,f,41,f
1849659,"2023-03-16 09:01:14","2023-03-16 09:02:35",4,f,0,1," time (81s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/30_skull6.png"" - 2 errs) -- (on object ""Pirates/Items/130_TABL1030.png"" - 1 errs) -- (on object ""Pirates/Items/5_shell4.png"" - 1 errs) --] ",8,19,"0/55_33_10_bg1.png","Pirates",f,f,0.3,71,88,227,12,21,f,41,f
1849730,"2023-03-16 09:03:11","2023-03-16 09:04:53",0,f,0,1," time (102s) - OK & ",8,19,"0/58_30_8_bg3.png","FantasyOldKids",f,f,0.3,71,88,227,18,21,f,41,f
1850220,"2023-03-16 09:50:52","2023-03-16 09:52:44",1,f,0,0," acceptable time (80s) exceeded (112s) &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_ninja_2.png"" - 1 errs) --] ",5,9,"0/58_40_10_bg2.png","FantasyOldKids",f,f,0.4,71,100,300,6,12,f,28,t
1850266,"2023-03-16 09:53:08","2023-03-16 09:54:49",0,f,0,0," acceptable time (80s) exceeded (101s) & ",5,10,"0/58_40_10_bg2.png","FantasyYoungKids",f,f,0.4,71,100,300,9,12,f,28,t
1850651,"2023-03-17 09:28:33","2023-03-17 09:28:58",0,f,0,1," time (25s) - OK & ",4,4,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,25,f
1850679,"2023-03-17 09:29:13","2023-03-17 09:29:34",0,f,0,1," time (21s) - OK & ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,25,f
1850713,"2023-03-17 09:29:50","2023-03-17 09:30:23",1,f,0,1," time (33s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/30_baby.png"" - 1 errs) --] ",4,4,"0/74_50_10_bg3.png","CityOldKids",t,f,0,143,98,287,6,9,f,25,f
1850743,"2023-03-17 09:30:38","2023-03-17 09:31:07",0,f,0,1," time (29s) - OK & ",4,4,"0/37_20_4_bg6.png","Farm",t,f,0,143,98,287,6,9,f,25,f
1850776,"2023-03-17 09:31:23","2023-03-17 09:32:03",1,f,0,1," time (40s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/480_island3_pinkPalm.png"" - 1 errs) --] ",4,4,"0/52_20_7_bg4.png","Pirates",t,f,0,143,98,287,6,9,f,25,f
1850806,"2023-03-17 09:32:17","2023-03-17 09:32:41",0,f,0,1," time (24s) - OK & ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,25,f
1851226,"2023-03-17 11:17:22","2023-03-17 11:19:23",2,t,1,0,"hint used &  acceptable time (80s) exceeded (121s) &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_BOOK.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/20_crow_4.png"" - 1 errs) --] ",5,10,"0/70_80_10_bg5.png","FantasyOldKids",f,f,0.2,71,100,300,7,12,f,28,t
1851281,"2023-03-17 11:19:48","2023-03-17 11:20:58",3,f,0,0," time (70s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Farm/Items/4_BOLT060.png"" - 1 errs) -- (on object ""Farm/Items/40_farmerWoman.png"" - 1 errs) -- (on object ""Farm/Items/35_shears.png"" - 1 errs) --] ",5,10,"0/66_20_4_bg1.png","Farm",t,f,0.2,71,100,300,6,12,f,28,t
1851362,"2023-03-17 11:21:27","2023-03-17 11:23:37",10,t,2,-1,"hint used &  acceptable time (80s) exceeded (130s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/60_WHEEL000.png"" - 1 errs) -- (on object ""Pirates/Items/45_fishCouple.png"" - 2 errs) -- (on object ""Pirates/Items/5_shell4.png"" - 7 errs) --] ",5,10,"90/90_15_4_bg7.png","Pirates",t,f,0.2,71,100,300,5,12,f,28,t
1852131,"2023-03-17 17:27:51","2023-03-17 17:29:33",1,f,0,1," time (102s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1800_crane.png"" - 1 errs) --] ",9,26,"90/63_35_5_bg8.png","CityOldKids",f,t,0.2,76,100,180,19,24,f,67,t
1852233,"2023-03-17 17:30:07","2023-03-17 17:31:34",0,f,0,1," time (87s) - OK & ",9,26,"90/90_20_5_bg5.png","Pirates",f,t,0.4,76,100,180,21,24,f,67,t
1853024,"2023-03-17 17:45:28","2023-03-17 17:47:23",2,f,0,1," time (115s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight_2.png"" - 2 errs) --] ",8,19,"0/67_50_15_bg4.png","FantasyOldKids",f,f,0.3,76,88,227,15,21,f,42,f
1853100,"2023-03-17 17:47:47","2023-03-17 17:49:35",4,f,0,1," time (108s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/25_tulips.png"" - 2 errs) -- (on object ""Farm/Items/15_AXE090.png"" - 1 errs) -- (on object ""Farm/Items/50_wateringCan_differentColor.png"" - 1 errs) --] ",8,19,"0/37_20_4_bg6.png","Farm",f,f,0.3,76,88,227,12,21,f,42,f
1855086,"2023-03-17 18:56:24","2023-03-17 18:57:50",0,f,0,1," time (86s) - OK & ",9,24,"90/57_60_10_bg8.png","FantasyOldKids",f,t,0.4,76,100,180,21,24,f,77,t
1855215,"2023-03-17 18:58:21","2023-03-17 19:00:21",19,t,3,0,"hint used &  time (120s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/1_SPIDR030.png"" - 9 errs) -- (on object ""Farm/Items/5_onionPurple.png"" - 10 errs) --] ",9,25,"90/70_50_10_bg7.png","Farm",f,t,0.4,76,100,180,16,24,f,77,t
1856074,"2023-03-18 09:23:59","2023-03-18 09:24:32",0,f,0,1," time (33s) - OK & ",4,4,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,25,f
1856119,"2023-03-18 09:24:48","2023-03-18 09:25:47",2,f,0,0," time (59s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/35_catLying.png"" - 1 errs) -- (on object ""CityOldKids/Items/90_breadBaker.png"" - 1 errs) --] ",5,7,"0/58_20_4_bg2.png","CityOldKids",t,f,0.1,143,96,276,5,12,f,25,f
1856158,"2023-03-18 09:26:03","2023-03-18 09:26:34",0,f,0,1," time (31s) - OK & ",5,7,"0/65_33_7_bg5.png","Farm",t,f,0.1,143,96,276,9,12,f,25,f
1856198,"2023-03-18 09:26:50","2023-03-18 09:27:30",0,f,0,1," time (40s) - OK & ",5,7,"0/55_33_10_bg1.png","Pirates",t,f,0.1,143,96,276,9,12,f,25,f
1856236,"2023-03-18 09:27:47","2023-03-18 09:28:23",0,f,0,1," time (36s) - OK & ",5,7,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0.1,143,96,276,9,12,f,25,f
1856899,"2023-03-18 10:07:04","2023-03-18 10:08:37",0,f,0,1," time (93s) - OK & ",9,27,"90/60_80_15_bg9.png","FantasyOldKids",f,t,0.4,71,100,180,21,24,f,43,t
1857158,"2023-03-18 10:09:11","2023-03-18 10:12:42",0,f,0,0," acceptable time (160s) exceeded (211s) & ",10,28,"90/70_50_10_bg7.png","Farm",f,t,0.4,71,100,180,24,27,f,43,t
1857893,"2023-03-18 12:21:50","2023-03-18 12:23:02",0,f,0,1," time (72s) - OK & ",8,19,"0/70_80_10_bg5.png","FantasyOldKids",f,f,0.3,76,88,227,18,21,f,41,f
1857963,"2023-03-18 12:23:31","2023-03-18 12:24:36",0,f,0,1," time (65s) - OK & ",8,19,"0/58_40_10_bg2.png","FantasyOldKids",f,f,0.3,76,88,227,18,21,f,41,f
1858040,"2023-03-18 12:25:04","2023-03-18 12:26:08",3,f,0,1," time (64s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/45_stopSign.png"" - 3 errs) --] ",8,19,"0/74_50_10_bg3.png","CityOldKids",f,f,0.3,76,88,227,15,21,f,41,f
1858798,"2023-03-18 14:08:33","2023-03-18 14:10:06",2,t,1,0,"hint used &  time (93s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_monster.png"" - 2 errs) --] ",9,24,"90/60_80_15_bg9.png","FantasyOldKids",f,t,0.4,76,100,180,19,24,f,77,t
1858899,"2023-03-18 14:10:34","2023-03-18 14:12:10",9,t,3,0,"hint used &  time (96s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/6_shell1.png"" - 9 errs) --] ",8,23,"90/90_15_5_bg6.png","Pirates",f,t,0.4,76,100,180,15,21,f,77,t
1858986,"2023-03-18 14:12:39","2023-03-18 14:14:22",2,t,1,0,"hint used &  time (103s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/150_dragon_3.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_crown.png"" - 1 errs) --] ",9,24,"90/60_50_10_bg10.png","FantasyOldKids",f,t,0.4,76,100,180,16,24,f,77,t
1859626,"2023-03-18 21:05:42","2023-03-18 21:06:31",1,f,0,1," time (49s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/20_crow_4.png"" - 1 errs) --] ",6,12,"90/63_50_10_bg7.png","FantasyOldKids",t,t,0.4,71,100,180,12,15,f,31,t
1859689,"2023-03-18 21:06:53","2023-03-18 21:08:13",4,t,1,0,"hint used &  time (80s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/120_bubbleBlower.png"" - 2 errs) -- (on object ""CityOldKids/Items/150_womanWithStroller.png"" - 1 errs) -- (on object ""CityOldKids/Items/55_shirt.png"" - 1 errs) --] ",6,13,"90/74_50_10_bg3.png","CityOldKids",t,t,0.4,71,100,180,9,15,f,31,t
1859740,"2023-03-18 21:08:34","2023-03-18 21:09:05",1,f,0,1," time (31s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/14_BANAN090.png"" - 1 errs) --] ",6,14,"90/65_100_10_bg9.png","Farm",t,t,0.4,71,100,180,10,15,f,31,t
1859795,"2023-03-18 21:09:26","2023-03-18 21:10:29",1,f,0,1," time (63s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/170_mermaid4.png"" - 1 errs) --] ",6,15,"90/90_20_5_bg5.png","Pirates",t,t,0.4,71,100,180,12,15,f,31,t
1860461,"2023-03-18 21:45:49","2023-03-18 21:46:56",1,f,0,1," time (67s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\150_sandbox.png"" - 1 errs) --] ",9,23,"0\63_35_5_bg8.png","CityOldKids",f,f,0.3,57,86,215,18,24,f,71,f
1860532,"2023-03-18 21:47:24","2023-03-18 21:48:13",0,f,0,1," time (49s) - OK & ",9,23,"0\52_20_7_bg4.png","Pirates",f,f,0.3,57,86,215,21,24,f,71,f
1860603,"2023-03-18 21:48:41","2023-03-18 21:49:51",1,f,0,1," time (70s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids\Items\5_wand.png"" - 1 errs) --] ",9,23,"0\58_40_10_bg2.png","FantasyOldKids",f,f,0.3,57,86,215,18,24,f,71,f
1861297,"2023-03-19 11:18:20","2023-03-19 11:18:52",0,f,0,1," time (32s) - OK & ",7,19,"90/60_80_15_bg9.png","FantasyOldKids",t,f,0.2,76,100,180,15,18,f,31,t
1861358,"2023-03-19 11:19:30","2023-03-19 11:20:02",0,f,0,1," time (32s) - OK & ",7,19,"90/90_20_5_bg5.png","Pirates",t,f,0.4,76,100,180,15,18,f,31,t
1861421,"2023-03-19 11:20:29","2023-03-19 11:21:07",0,f,0,1," time (38s) - OK & ",7,19,"90/70_50_10_bg6.png","FantasyOldKids",t,t,0.4,76,100,180,15,18,f,31,t
1861491,"2023-03-19 11:21:32","2023-03-19 11:22:39",0,f,0,1," time (67s) - OK & ",7,19,"90/73_50_15_bg4.png","CityOldKids",t,f,0.4,76,100,180,15,18,f,31,t
1862201,"2023-03-19 12:41:35","2023-03-19 12:42:45",1,f,0,1," time (70s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_superhero.png"" - 1 errs) --] ",9,23,"0/58_30_8_bg3.png","FantasyOldKids",f,f,0.3,76,86,215,18,24,f,42,f
1862301,"2023-03-19 12:43:13","2023-03-19 12:45:04",3,f,0,0," time (111s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/30_seagull.png"" - 1 errs) -- (on object ""Pirates/Items/25_pirateHat4.png"" - 1 errs) -- (on object ""Pirates/Items/9_SCORP030.png"" - 1 errs) --] ",9,23,"0/66_50_17_bg3.png","Pirates",f,f,0.3,76,86,215,16,24,f,42,f
1862395,"2023-03-19 12:45:32","2023-03-19 12:47:05",8,f,0,0," time (93s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/400_tower.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/10_woodoodoll.png"" - 2 errs) --] ",9,23,"0/60_40_10_bg1.png","FantasyOldKids",f,f,0.3,76,86,215,18,24,f,42,f
1863089,"2023-03-19 13:38:13","2023-03-19 13:40:33",4,t,3,0,"hint used &  time (140s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/8_shoes.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/40_blazon.png"" - 1 errs) --] ",9,24,"90/60_80_15_bg9.png","FantasyOldKids",f,t,0.2,76,100,180,14,24,f,77,t
1863173,"2023-03-19 13:41:02","2023-03-19 13:42:22",2,t,1,0,"hint used &  time (80s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/25_cat.png"" - 1 errs) -- (on object ""Farm/Items/1_bug.png"" - 1 errs) --] ",9,24,"90/70_50_10_bg7.png","Farm",f,f,0.2,76,100,180,16,24,f,77,t
1864273,"2023-03-19 18:47:01","2023-03-19 18:49:00",3,t,1,0,"hint used &  acceptable time (112s) exceeded (119s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/5_wand.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/45_girlwitch_3.png"" - 1 errs) --] ",7,13,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0.2,153,92,251,10,18,f,20,f
1864330,"2023-03-19 18:49:22","2023-03-19 18:50:10",1,f,0,1," time (48s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/5_CHERY030.png"" - 1 errs) --] ",7,13,"0/65_33_7_bg5.png","Farm",t,f,0.2,153,92,251,12,18,f,20,f
1864392,"2023-03-19 18:50:32","2023-03-19 18:51:43",2,t,1,0,"hint used &  time (71s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/9_SCORP030.png"" - 1 errs) -- (on object ""Pirates/Items/45_STOOL030.png"" - 1 errs) --] ",7,13,"0/66_50_17_bg3.png","Pirates",t,f,0.2,153,92,251,12,18,f,20,f
1864645,"2023-03-19 19:13:55","2023-03-19 19:14:55",1,f,0,1," time (60s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\1000_excavator.png"" - 1 errs) --] ",9,23,"0\73_50_15_bg4.png","CityOldKids",f,f,0.3,57,86,215,18,24,f,71,f
1864723,"2023-03-19 19:15:23","2023-03-19 19:16:18",0,f,0,1," time (55s) - OK & ",9,23,"0\73_50_15_bg4.png","CityOldKids",f,f,0.3,57,86,215,21,24,f,71,f
1864791,"2023-03-19 19:16:47","2023-03-19 19:17:36",0,f,0,1," time (49s) - OK & ",9,23,"0\70_20_5_bg2.png","Farm",f,f,0.3,57,86,215,21,24,f,71,f
1865427,"2023-03-19 19:03:24","2023-03-19 19:04:03",2,f,0,1," time (39s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/45_girlwitch_2.png"" - 2 errs) --] ",7,19,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0.4,76,100,180,15,18,f,31,t
1865497,"2023-03-19 19:04:31","2023-03-19 19:05:28",1,t,1,0,"hint used &  time (57s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_wizard_3.png"" - 1 errs) --] ",7,19,"0/60_40_10_bg1.png","FantasyOldKids",t,t,0.4,76,100,180,13,18,f,31,t
1865559,"2023-03-19 19:05:53","2023-03-19 19:06:26",1,f,0,1," time (33s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/35_trafficConeFallen.png"" - 1 errs) --] ",7,19,"0/58_20_4_bg2.png","CityOldKids",t,f,0.4,76,100,180,15,18,f,31,t
1865627,"2023-03-19 19:07:00","2023-03-19 19:07:43",1,f,0,1," time (43s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/120_sheepSleeping.png"" - 1 errs) --] ",7,19,"0/37_20_4_bg6.png","Farm",t,t,0.4,76,100,180,15,18,f,31,t
1866186,"2023-03-20 14:13:45","2023-03-20 14:15:40",4,f,0,-1," acceptable time (80s) exceeded (115s) &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/300_dragon.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/40_mummy_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/7_SCORP.png"" - 1 errs) --] ",5,11,"90/70_50_10_bg6.png","FantasyOldKids",t,f,0.2,71,100,300,5,12,f,28,t
1866246,"2023-03-20 14:16:17","2023-03-20 14:17:55",6,t,1,-1,"hint used &  acceptable time (80s) exceeded (98s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/40_farmerWoman_withTrovel.png"" - 3 errs) -- (on object ""Farm/Items/4_BOLT060.png"" - 3 errs) --] ",5,11,"0/73_15_7_bg4.png","Farm",t,f,0.2,71,100,300,7,12,f,28,t
1866810,"2023-03-20 17:19:53","2023-03-20 17:21:55",2,f,0,0," acceptable time (96s) exceeded (122s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/80_unicorn.png"" - 2 errs) --] ",6,15,"0/60_40_10_bg1.png","FantasyOldKids",t,t,0.4,71,100,180,9,15,f,31,t
1866867,"2023-03-20 17:22:18","2023-03-20 17:23:23",1,f,0,1," time (65s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/45_dogSitting.png"" - 1 errs) --] ",6,15,"0/75_25_7_bg3.png","Farm",t,f,0.4,71,100,180,12,15,f,31,t
1866938,"2023-03-20 17:24:28","2023-03-20 17:25:46",2,f,0,1," time (78s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/12_compass.png"" - 2 errs) --] ",7,16,"0/68_25_7_bg2.png","Pirates",t,f,0.4,71,100,180,13,18,f,31,t
1867675,"2023-03-20 17:45:10","2023-03-20 17:46:26",0,f,0,1," time (76s) - OK & ",9,24,"90/63_50_10_bg7.png","FantasyOldKids",f,f,0.4,71,100,180,21,24,f,43,t
1867758,"2023-03-20 17:47:00","2023-03-20 17:48:42",1,t,1,0,"hint used &  time (102s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_monster.png"" - 1 errs) --] ",9,25,"90/57_60_10_bg8.png","FantasyOldKids",f,f,0.4,71,100,180,18,24,f,43,t
1867834,"2023-03-20 17:49:11","2023-03-20 17:50:18",0,f,0,1," time (67s) - OK & ",9,24,"90/58_30_8_bg9.png","CityOldKids",f,f,0.4,71,100,180,21,24,f,43,t
1868536,"2023-03-21 12:27:42","2023-03-21 12:29:00",3,f,0,1," time (78s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_crow.png"" - 3 errs) --] ",8,19,"0/60_40_10_bg1.png","FantasyOldKids",f,f,0.3,71,88,227,18,21,f,41,f
1868604,"2023-03-21 12:29:29","2023-03-21 12:30:24",0,f,0,1," time (55s) - OK & ",8,19,"0/37_20_4_bg6.png","Farm",f,f,0.3,71,88,227,18,21,f,41,f
1868675,"2023-03-21 12:30:54","2023-03-21 12:31:54",0,f,0,1," time (60s) - OK & ",8,19,"0/52_20_7_bg4.png","Pirates",f,f,0.3,71,88,227,18,21,f,41,f
1869211,"2023-03-21 12:37:52","2023-03-21 12:38:37",5,f,0,0," time (45s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/35_dwarf_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/20_cloak.png"" - 4 errs) --] ",5,7,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0.1,143,96,276,7,12,f,25,f
1869251,"2023-03-21 12:38:54","2023-03-21 12:39:25",0,f,0,1," time (31s) - OK & ",5,7,"0/68_25_7_bg2.png","Pirates",t,f,0.1,143,96,276,9,12,f,25,f
1869361,"2023-03-21 12:39:41","2023-03-21 12:42:46",31,t,2,-1,"hint used &  acceptable time (80s) exceeded (185s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/12_web.png"" - 31 errs) --] ",5,7,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0.1,143,96,276,6,12,f,25,f
1870026,"2023-03-21 13:52:19","2023-03-21 13:52:52",0,f,0,1," time (33s) - OK & ",6,13,"0/60_40_10_bg1.png","FantasyOldKids",t,t,0.4,71,100,180,12,15,f,26,t
1870080,"2023-03-21 13:53:13","2023-03-21 13:53:47",1,f,0,1," time (34s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/20_pineapple.png"" - 1 errs) --] ",6,14,"0/73_15_7_bg4.png","Farm",t,t,0.4,71,100,180,12,15,f,26,t
1870140,"2023-03-21 13:54:08","2023-03-21 13:54:45",4,f,0,1," time (37s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/55_divingSuit.png"" - 3 errs) -- (on object ""Pirates/Items/14_BOTL9000.png"" - 1 errs) --] ",6,14,"90/90_20_5_bg5.png","Pirates",t,t,0.4,71,100,180,7,15,f,26,t
1870195,"2023-03-21 13:55:12","2023-03-21 13:55:48",1,f,0,1," time (36s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/80_unicorn.png"" - 1 errs) --] ",6,15,"90/57_60_10_bg8.png","FantasyOldKids",t,t,0.4,71,100,180,9,15,f,26,t
